iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,new_cases_7day_avg,new_cases_14day_avg,new_cases_growth_rate,new_cases_acceleration,new_deaths_7day_avg,new_deaths_14day_avg,new_deaths_growth_rate,new_deaths_acceleration,case_fatality_rate,year,month,week,day_of_week,new_cases_trend,wave_change
DZA,Africa,Algeria,2023-11-23,271978.0,0.0,1.714,6881.0,0.0,0.0,6056.981025952076,0.0,0.038,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,1.7142857142857142,1.2857142857142858,100.0,0.0,0.0,0.0,0.0,0.0,2.5299840428269933,2023,11,47,3,0.0,0
DZA,Africa,Algeria,2023-11-24,271978.0,0.0,1.714,6881.0,0.0,0.0,6056.981025952076,0.0,0.038,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,1.7142857142857142,1.2857142857142858,100.0,0.0,0.0,0.0,0.0,0.0,2.5299840428269933,2023,11,47,4,0.0,0
DZA,Africa,Algeria,2023-11-25,271978.0,0.0,1.714,6881.0,0.0,0.0,6056.981025952076,0.0,0.038,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,1.7142857142857142,1.2857142857142858,100.0,0.0,0.0,0.0,0.0,0.0,2.5299840428269933,2023,11,47,5,0.0,0
DZA,Africa,Algeria,2023-11-26,271991.0,13.0,1.857,6881.0,0.0,0.0,6057.270537432187,0.2895114801100714,0.041,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,1.8571428571428572,1.7857142857142858,8.333333333333348,-91.66666666666666,0.0,0.0,0.0,0.0,2.529863120470898,2023,11,47,6,1.0,1
DZA,Africa,Algeria,2023-11-27,271991.0,0.0,1.857,6881.0,0.0,0.0,6057.270537432187,0.0,0.041,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,1.8571428571428572,1.7857142857142858,8.333333333333348,0.0,0.0,0.0,0.0,0.0,2.529863120470898,2023,11,48,0,0.0,1
DZA,Africa,Algeria,2023-11-28,271991.0,0.0,1.857,6881.0,0.0,0.0,6057.270537432187,0.0,0.041,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,1.8571428571428572,1.7857142857142858,8.333333333333348,0.0,0.0,0.0,0.0,0.0,2.529863120470898,2023,11,48,1,0.0,0
DZA,Africa,Algeria,2023-11-29,271991.0,0.0,1.857,6881.0,0.0,0.0,6057.270537432187,0.0,0.041,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,1.8571428571428572,1.7857142857142858,8.333333333333348,0.0,0.0,0.0,0.0,0.0,2.529863120470898,2023,11,48,2,0.0,0
DZA,Africa,Algeria,2023-11-30,271991.0,0.0,1.857,6881.0,0.0,0.0,6057.270537432187,0.0,0.041,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,125426.59,16.7,-5.17,2750.1924,1.8571428571428572,1.7857142857142858,8.333333333333348,0.0,0.0,0.0,0.0,0.0,2.529863120470898,2023,11,48,3,0.0,0
DZA,Africa,Algeria,2023-12-01,271991.0,0.0,1.857,6881.0,0.0,0.0,6057.270537432187,0.0,0.041,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,1.8571428571428572,1.7857142857142858,8.333333333333348,0.0,0.0,0.0,0.0,0.0,2.529863120470898,2023,12,48,4,0.0,0
DZA,Africa,Algeria,2023-12-02,271991.0,0.0,1.857,6881.0,0.0,0.0,6057.270537432187,0.0,0.041,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,1.8571428571428572,1.7857142857142858,8.333333333333348,0.0,0.0,0.0,0.0,0.0,2.529863120470898,2023,12,48,5,0.0,0
DZA,Africa,Algeria,2023-12-03,272010.0,19.0,2.714,6881.0,0.0,0.0,6057.693669595425,0.4231321632377966,0.06,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,2.7142857142857144,2.2857142857142856,46.153846153846146,37.820512820512796,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,48,6,1.0,1
DZA,Africa,Algeria,2023-12-04,272010.0,0.0,2.714,6881.0,0.0,0.0,6057.693669595425,0.0,0.06,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,2.7142857142857144,2.2857142857142856,46.153846153846146,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,49,0,0.0,1
DZA,Africa,Algeria,2023-12-05,272010.0,0.0,2.714,6881.0,0.0,0.0,6057.693669595425,0.0,0.06,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,2.7142857142857144,2.2857142857142856,46.153846153846146,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,49,1,0.0,0
DZA,Africa,Algeria,2023-12-06,272010.0,0.0,2.714,6881.0,0.0,0.0,6057.693669595425,0.0,0.06,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,2.7142857142857144,2.2857142857142856,46.153846153846146,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,49,2,0.0,0
DZA,Africa,Algeria,2023-12-07,272010.0,0.0,2.714,6881.0,0.0,0.0,6057.693669595425,0.0,0.06,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,2.7142857142857144,2.2857142857142856,46.153846153846146,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,49,3,0.0,0
DZA,Africa,Algeria,2023-12-08,272010.0,0.0,2.714,6881.0,0.0,0.0,6057.693669595425,0.0,0.06,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,2.7142857142857144,2.2857142857142856,46.153846153846146,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,49,4,0.0,0
DZA,Africa,Algeria,2023-12-09,272010.0,0.0,2.714,6881.0,0.0,0.0,6057.693669595425,0.0,0.06,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,2.7142857142857144,2.2857142857142856,46.153846153846146,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,49,5,0.0,0
DZA,Africa,Algeria,2023-12-10,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,-100.0,-146.15384615384613,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,49,6,-1.0,1
DZA,Africa,Algeria,2023-12-11,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,-100.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,50,0,0.0,1
DZA,Africa,Algeria,2023-12-12,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,-100.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,50,1,0.0,0
DZA,Africa,Algeria,2023-12-13,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,-100.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,50,2,0.0,0
DZA,Africa,Algeria,2023-12-14,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,-100.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,50,3,0.0,0
DZA,Africa,Algeria,2023-12-15,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,-100.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,50,4,0.0,0
DZA,Africa,Algeria,2023-12-16,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,-100.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,50,5,0.0,0
DZA,Africa,Algeria,2023-12-17,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,50,6,0.0,0
DZA,Africa,Algeria,2023-12-18,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,51,0,0.0,0
DZA,Africa,Algeria,2023-12-19,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,51,1,0.0,0
DZA,Africa,Algeria,2023-12-20,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,51,2,0.0,0
DZA,Africa,Algeria,2023-12-21,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,51,3,0.0,0
DZA,Africa,Algeria,2023-12-22,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,51,4,0.0,0
DZA,Africa,Algeria,2023-12-23,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,51,5,0.0,0
DZA,Africa,Algeria,2023-12-24,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,51,6,0.0,0
DZA,Africa,Algeria,2023-12-25,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,52,0,0.0,0
DZA,Africa,Algeria,2023-12-26,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,52,1,0.0,0
DZA,Africa,Algeria,2023-12-27,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,52,2,0.0,0
DZA,Africa,Algeria,2023-12-28,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,52,3,0.0,0
DZA,Africa,Algeria,2023-12-29,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,52,4,0.0,0
DZA,Africa,Algeria,2023-12-30,272010.0,0.0,0.0,6881.0,0.0,0.0,6057.693669595425,0.0,0.0,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5296864085879194,2023,12,52,5,0.0,0
